JournalID,LineNumber,PostingDate,EntityID,AccountCode,Debit,Credit,Amount,Description,IntercompanyEntityID,IsIntercompany
JNL1584,1,2027-03-15,ENT002,100,414400.00,0.00,414400.00,Food Retailing Sales - M33,,FALSE
JNL1584,2,2027-03-15,ENT002,600,0.00,414400.00,-414400.00,Food Retailing Sales - M33,,FALSE
JNL1585,1,2027-03-15,ENT002,700,240352.00,0.00,240352.00,Produce Inventory Purchase - M33,,FALSE
JNL1585,2,2027-03-15,ENT002,100,0.00,240352.00,-240352.00,Produce Inventory Purchase - M33,,FALSE
JNL1586,1,2027-03-28,ENT002,800,66600.00,0.00,66600.00,Monthly Payroll - M33,,FALSE
JNL1586,2,2027-03-28,ENT002,805,7992.00,0.00,7992.00,Monthly Payroll - M33,,FALSE
JNL1586,3,2027-03-28,ENT002,100,0.00,66600.00,-66600.00,Monthly Payroll - M33,,FALSE
JNL1586,4,2027-03-28,ENT002,330,0.00,7992.00,-7992.00,Monthly Payroll - M33,,FALSE
JNL1587,1,2027-03-28,ENT002,820,8500.00,0.00,8500.00,Store Operating Costs - M33,,FALSE
JNL1587,2,2027-03-28,ENT002,810,4200.00,0.00,4200.00,Store Operating Costs - M33,,FALSE
JNL1587,3,2027-03-28,ENT002,100,0.00,12700.00,-12700.00,Store Operating Costs - M33,,FALSE
JNL1588,1,2027-03-15,ENT003,110,281200.00,0.00,281200.00,Freight Service Revenue - M33,,FALSE
JNL1588,2,2027-03-15,ENT003,600,0.00,281200.00,-281200.00,Freight Service Revenue - M33,,FALSE
JNL1589,1,2027-03-15,ENT003,710,78736.00,0.00,78736.00,Fleet Fuel & Maintenance - M33,,FALSE
JNL1589,2,2027-03-15,ENT003,810,6500.00,0.00,6500.00,Fleet Fuel & Maintenance - M33,,FALSE
JNL1589,3,2027-03-15,ENT003,100,0.00,85236.00,-85236.00,Fleet Fuel & Maintenance - M33,,FALSE
JNL1590,1,2027-03-28,ENT003,800,88800.00,0.00,88800.00,Driver Payroll - M33,,FALSE
JNL1590,2,2027-03-28,ENT003,805,10656.00,0.00,10656.00,Driver Payroll - M33,,FALSE
JNL1590,3,2027-03-28,ENT003,100,0.00,88800.00,-88800.00,Driver Payroll - M33,,FALSE
JNL1590,4,2027-03-28,ENT003,330,0.00,10656.00,-10656.00,Driver Payroll - M33,,FALSE
JNL1591,1,2027-03-28,ENT003,890,4500.00,0.00,4500.00,Vehicle Depreciation - M33,,FALSE
JNL1591,2,2027-03-28,ENT003,210,0.00,4500.00,-4500.00,Vehicle Depreciation - M33,,FALSE
JNL1592,1,2027-03-15,ENT004,100,25000.00,0.00,25000.00,Property Rent Collection - M33,,FALSE
JNL1592,2,2027-03-15,ENT004,620,0.00,25000.00,-25000.00,Property Rent Collection - M33,,FALSE
JNL1593,1,2027-03-28,ENT004,895,5200.00,0.00,5200.00,Bank Facility Interest - M33,,FALSE
JNL1593,2,2027-03-28,ENT004,100,0.00,5200.00,-5200.00,Bank Facility Interest - M33,,FALSE
JNL1594,1,2027-03-28,ENT001,180,16000.00,0.00,16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1594,2,2027-03-28,ENT001,650,0.00,16000.00,-16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1595,1,2027-03-28,ENT002,880,10000.00,0.00,10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1595,2,2027-03-28,ENT002,380,0.00,10000.00,-10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1596,1,2027-03-28,ENT003,880,6000.00,0.00,6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1596,2,2027-03-28,ENT003,380,0.00,6000.00,-6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1597,1,2027-03-28,ENT003,180,8500.00,0.00,8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1597,2,2027-03-28,ENT003,600,0.00,8500.00,-8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1598,1,2027-03-28,ENT002,750,8500.00,0.00,8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1598,2,2027-03-28,ENT002,380,0.00,8500.00,-8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1599,1,2027-04-15,ENT001,110,239200.00,0.00,239200.00,Advisory Billings - M34,,FALSE
JNL1599,2,2027-04-15,ENT001,610,0.00,239200.00,-239200.00,Advisory Billings - M34,,FALSE
JNL1600,1,2027-04-28,ENT001,800,112125.00,0.00,112125.00,Monthly Payroll - M34,,FALSE
JNL1600,2,2027-04-28,ENT001,805,13455.00,0.00,13455.00,Monthly Payroll - M34,,FALSE
JNL1600,3,2027-04-28,ENT001,100,0.00,112125.00,-112125.00,Monthly Payroll - M34,,FALSE
JNL1600,4,2027-04-28,ENT001,330,0.00,13455.00,-13455.00,Monthly Payroll - M34,,FALSE
JNL1601,1,2027-04-28,ENT001,820,12000.00,0.00,12000.00,Operating Costs & Rent - M34,,FALSE
JNL1601,2,2027-04-28,ENT001,830,3500.00,0.00,3500.00,Operating Costs & Rent - M34,,FALSE
JNL1601,3,2027-04-28,ENT001,100,0.00,15500.00,-15500.00,Operating Costs & Rent - M34,,FALSE
JNL1602,1,2027-04-15,ENT002,100,418600.00,0.00,418600.00,Food Retailing Sales - M34,,FALSE
JNL1602,2,2027-04-15,ENT002,600,0.00,418600.00,-418600.00,Food Retailing Sales - M34,,FALSE
JNL1603,1,2027-04-15,ENT002,700,242788.00,0.00,242788.00,Produce Inventory Purchase - M34,,FALSE
JNL1603,2,2027-04-15,ENT002,100,0.00,242788.00,-242788.00,Produce Inventory Purchase - M34,,FALSE
JNL1604,1,2027-04-28,ENT002,800,67275.00,0.00,67275.00,Monthly Payroll - M34,,FALSE
JNL1604,2,2027-04-28,ENT002,805,8073.00,0.00,8073.00,Monthly Payroll - M34,,FALSE
JNL1604,3,2027-04-28,ENT002,100,0.00,67275.00,-67275.00,Monthly Payroll - M34,,FALSE
JNL1604,4,2027-04-28,ENT002,330,0.00,8073.00,-8073.00,Monthly Payroll - M34,,FALSE
JNL1605,1,2027-04-28,ENT002,820,8500.00,0.00,8500.00,Store Operating Costs - M34,,FALSE
JNL1605,2,2027-04-28,ENT002,810,4200.00,0.00,4200.00,Store Operating Costs - M34,,FALSE
JNL1605,3,2027-04-28,ENT002,100,0.00,12700.00,-12700.00,Store Operating Costs - M34,,FALSE
JNL1606,1,2027-04-15,ENT003,110,284050.00,0.00,284050.00,Freight Service Revenue - M34,,FALSE
JNL1606,2,2027-04-15,ENT003,600,0.00,284050.00,-284050.00,Freight Service Revenue - M34,,FALSE
JNL1607,1,2027-04-15,ENT003,710,79534.00,0.00,79534.00,Fleet Fuel & Maintenance - M34,,FALSE
JNL1607,2,2027-04-15,ENT003,810,6500.00,0.00,6500.00,Fleet Fuel & Maintenance - M34,,FALSE
JNL1607,3,2027-04-15,ENT003,100,0.00,86034.00,-86034.00,Fleet Fuel & Maintenance - M34,,FALSE
JNL1608,1,2027-04-28,ENT003,800,89700.00,0.00,89700.00,Driver Payroll - M34,,FALSE
JNL1608,2,2027-04-28,ENT003,805,10764.00,0.00,10764.00,Driver Payroll - M34,,FALSE
JNL1608,3,2027-04-28,ENT003,100,0.00,89700.00,-89700.00,Driver Payroll - M34,,FALSE
JNL1608,4,2027-04-28,ENT003,330,0.00,10764.00,-10764.00,Driver Payroll - M34,,FALSE
JNL1609,1,2027-04-28,ENT003,890,4500.00,0.00,4500.00,Vehicle Depreciation - M34,,FALSE
JNL1609,2,2027-04-28,ENT003,210,0.00,4500.00,-4500.00,Vehicle Depreciation - M34,,FALSE
JNL1610,1,2027-04-15,ENT004,100,25000.00,0.00,25000.00,Property Rent Collection - M34,,FALSE
JNL1610,2,2027-04-15,ENT004,620,0.00,25000.00,-25000.00,Property Rent Collection - M34,,FALSE
JNL1611,1,2027-04-28,ENT004,895,5200.00,0.00,5200.00,Bank Facility Interest - M34,,FALSE
JNL1611,2,2027-04-28,ENT004,100,0.00,5200.00,-5200.00,Bank Facility Interest - M34,,FALSE
JNL1612,1,2027-04-28,ENT001,180,16000.00,0.00,16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1612,2,2027-04-28,ENT001,650,0.00,16000.00,-16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1613,1,2027-04-28,ENT002,880,10000.00,0.00,10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1613,2,2027-04-28,ENT002,380,0.00,10000.00,-10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1614,1,2027-04-28,ENT003,880,6000.00,0.00,6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1614,2,2027-04-28,ENT003,380,0.00,6000.00,-6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1615,1,2027-04-28,ENT003,180,8500.00,0.00,8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1615,2,2027-04-28,ENT003,600,0.00,8500.00,-8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1616,1,2027-04-28,ENT002,750,8500.00,0.00,8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1616,2,2027-04-28,ENT002,380,0.00,8500.00,-8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1617,1,2027-05-15,ENT001,110,241600.00,0.00,241600.00,Advisory Billings - M35,,FALSE
JNL1617,2,2027-05-15,ENT001,610,0.00,241600.00,-241600.00,Advisory Billings - M35,,FALSE
JNL1618,1,2027-05-28,ENT001,800,113250.00,0.00,113250.00,Monthly Payroll - M35,,FALSE
JNL1618,2,2027-05-28,ENT001,805,13590.00,0.00,13590.00,Monthly Payroll - M35,,FALSE
JNL1618,3,2027-05-28,ENT001,100,0.00,113250.00,-113250.00,Monthly Payroll - M35,,FALSE
JNL1618,4,2027-05-28,ENT001,330,0.00,13590.00,-13590.00,Monthly Payroll - M35,,FALSE
JNL1619,1,2027-05-28,ENT001,820,12000.00,0.00,12000.00,Operating Costs & Rent - M35,,FALSE
JNL1619,2,2027-05-28,ENT001,830,3500.00,0.00,3500.00,Operating Costs & Rent - M35,,FALSE
JNL1619,3,2027-05-28,ENT001,100,0.00,15500.00,-15500.00,Operating Costs & Rent - M35,,FALSE
JNL1620,1,2027-05-15,ENT002,100,422800.00,0.00,422800.00,Food Retailing Sales - M35,,FALSE
JNL1620,2,2027-05-15,ENT002,600,0.00,422800.00,-422800.00,Food Retailing Sales - M35,,FALSE
JNL1621,1,2027-05-15,ENT002,700,245224.00,0.00,245224.00,Produce Inventory Purchase - M35,,FALSE
JNL1621,2,2027-05-15,ENT002,100,0.00,245224.00,-245224.00,Produce Inventory Purchase - M35,,FALSE
JNL1622,1,2027-05-28,ENT002,800,67950.00,0.00,67950.00,Monthly Payroll - M35,,FALSE
JNL1622,2,2027-05-28,ENT002,805,8154.00,0.00,8154.00,Monthly Payroll - M35,,FALSE
JNL1622,3,2027-05-28,ENT002,100,0.00,67950.00,-67950.00,Monthly Payroll - M35,,FALSE
JNL1622,4,2027-05-28,ENT002,330,0.00,8154.00,-8154.00,Monthly Payroll - M35,,FALSE
JNL1623,1,2027-05-28,ENT002,820,8500.00,0.00,8500.00,Store Operating Costs - M35,,FALSE
JNL1623,2,2027-05-28,ENT002,810,4200.00,0.00,4200.00,Store Operating Costs - M35,,FALSE
JNL1623,3,2027-05-28,ENT002,100,0.00,12700.00,-12700.00,Store Operating Costs - M35,,FALSE
JNL1624,1,2027-05-15,ENT003,110,286900.00,0.00,286900.00,Freight Service Revenue - M35,,FALSE
JNL1624,2,2027-05-15,ENT003,600,0.00,286900.00,-286900.00,Freight Service Revenue - M35,,FALSE
JNL1625,1,2027-05-15,ENT003,710,80332.00,0.00,80332.00,Fleet Fuel & Maintenance - M35,,FALSE
JNL1625,2,2027-05-15,ENT003,810,6500.00,0.00,6500.00,Fleet Fuel & Maintenance - M35,,FALSE
JNL1625,3,2027-05-15,ENT003,100,0.00,86832.00,-86832.00,Fleet Fuel & Maintenance - M35,,FALSE
JNL1626,1,2027-05-28,ENT003,800,90600.00,0.00,90600.00,Driver Payroll - M35,,FALSE
JNL1626,2,2027-05-28,ENT003,805,10872.00,0.00,10872.00,Driver Payroll - M35,,FALSE
JNL1626,3,2027-05-28,ENT003,100,0.00,90600.00,-90600.00,Driver Payroll - M35,,FALSE
JNL1626,4,2027-05-28,ENT003,330,0.00,10872.00,-10872.00,Driver Payroll - M35,,FALSE
JNL1627,1,2027-05-28,ENT003,890,4500.00,0.00,4500.00,Vehicle Depreciation - M35,,FALSE
JNL1627,2,2027-05-28,ENT003,210,0.00,4500.00,-4500.00,Vehicle Depreciation - M35,,FALSE
JNL1628,1,2027-05-15,ENT004,100,25000.00,0.00,25000.00,Property Rent Collection - M35,,FALSE
JNL1628,2,2027-05-15,ENT004,620,0.00,25000.00,-25000.00,Property Rent Collection - M35,,FALSE
JNL1629,1,2027-05-28,ENT004,895,5200.00,0.00,5200.00,Bank Facility Interest - M35,,FALSE
JNL1629,2,2027-05-28,ENT004,100,0.00,5200.00,-5200.00,Bank Facility Interest - M35,,FALSE
JNL1630,1,2027-05-28,ENT001,180,16000.00,0.00,16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1630,2,2027-05-28,ENT001,650,0.00,16000.00,-16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1631,1,2027-05-28,ENT002,880,10000.00,0.00,10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1631,2,2027-05-28,ENT002,380,0.00,10000.00,-10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1632,1,2027-05-28,ENT003,880,6000.00,0.00,6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1632,2,2027-05-28,ENT003,380,0.00,6000.00,-6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1633,1,2027-05-28,ENT003,180,8500.00,0.00,8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1633,2,2027-05-28,ENT003,600,0.00,8500.00,-8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1634,1,2027-05-28,ENT002,750,8500.00,0.00,8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1634,2,2027-05-28,ENT002,380,0.00,8500.00,-8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1635,1,2027-06-15,ENT001,110,244000.00,0.00,244000.00,Advisory Billings - M36,,FALSE
JNL1635,2,2027-06-15,ENT001,610,0.00,244000.00,-244000.00,Advisory Billings - M36,,FALSE
JNL1636,1,2027-06-28,ENT001,800,114375.00,0.00,114375.00,Monthly Payroll - M36,,FALSE
JNL1636,2,2027-06-28,ENT001,805,13725.00,0.00,13725.00,Monthly Payroll - M36,,FALSE
JNL1636,3,2027-06-28,ENT001,100,0.00,114375.00,-114375.00,Monthly Payroll - M36,,FALSE
JNL1636,4,2027-06-28,ENT001,330,0.00,13725.00,-13725.00,Monthly Payroll - M36,,FALSE
JNL1637,1,2027-06-28,ENT001,820,12000.00,0.00,12000.00,Operating Costs & Rent - M36,,FALSE
JNL1637,2,2027-06-28,ENT001,830,3500.00,0.00,3500.00,Operating Costs & Rent - M36,,FALSE
JNL1637,3,2027-06-28,ENT001,100,0.00,15500.00,-15500.00,Operating Costs & Rent - M36,,FALSE
JNL1638,1,2027-06-15,ENT002,100,427000.00,0.00,427000.00,Food Retailing Sales - M36,,FALSE
JNL1638,2,2027-06-15,ENT002,600,0.00,427000.00,-427000.00,Food Retailing Sales - M36,,FALSE
JNL1639,1,2027-06-15,ENT002,700,247660.00,0.00,247660.00,Produce Inventory Purchase - M36,,FALSE
JNL1639,2,2027-06-15,ENT002,100,0.00,247660.00,-247660.00,Produce Inventory Purchase - M36,,FALSE
JNL1640,1,2027-06-28,ENT002,800,68625.00,0.00,68625.00,Monthly Payroll - M36,,FALSE
JNL1640,2,2027-06-28,ENT002,805,8235.00,0.00,8235.00,Monthly Payroll - M36,,FALSE
JNL1640,3,2027-06-28,ENT002,100,0.00,68625.00,-68625.00,Monthly Payroll - M36,,FALSE
JNL1640,4,2027-06-28,ENT002,330,0.00,8235.00,-8235.00,Monthly Payroll - M36,,FALSE
JNL1641,1,2027-06-28,ENT002,820,8500.00,0.00,8500.00,Store Operating Costs - M36,,FALSE
JNL1641,2,2027-06-28,ENT002,810,4200.00,0.00,4200.00,Store Operating Costs - M36,,FALSE
JNL1641,3,2027-06-28,ENT002,100,0.00,12700.00,-12700.00,Store Operating Costs - M36,,FALSE
JNL1642,1,2027-06-15,ENT003,110,289750.00,0.00,289750.00,Freight Service Revenue - M36,,FALSE
JNL1642,2,2027-06-15,ENT003,600,0.00,289750.00,-289750.00,Freight Service Revenue - M36,,FALSE
JNL1643,1,2027-06-15,ENT003,710,81130.00,0.00,81130.00,Fleet Fuel & Maintenance - M36,,FALSE
JNL1643,2,2027-06-15,ENT003,810,6500.00,0.00,6500.00,Fleet Fuel & Maintenance - M36,,FALSE
JNL1643,3,2027-06-15,ENT003,100,0.00,87630.00,-87630.00,Fleet Fuel & Maintenance - M36,,FALSE
JNL1644,1,2027-06-28,ENT003,800,91500.00,0.00,91500.00,Driver Payroll - M36,,FALSE
JNL1644,2,2027-06-28,ENT003,805,10980.00,0.00,10980.00,Driver Payroll - M36,,FALSE
JNL1644,3,2027-06-28,ENT003,100,0.00,91500.00,-91500.00,Driver Payroll - M36,,FALSE
JNL1644,4,2027-06-28,ENT003,330,0.00,10980.00,-10980.00,Driver Payroll - M36,,FALSE
JNL1645,1,2027-06-28,ENT003,890,4500.00,0.00,4500.00,Vehicle Depreciation - M36,,FALSE
JNL1645,2,2027-06-28,ENT003,210,0.00,4500.00,-4500.00,Vehicle Depreciation - M36,,FALSE
JNL1646,1,2027-06-15,ENT004,100,25000.00,0.00,25000.00,Property Rent Collection - M36,,FALSE
JNL1646,2,2027-06-15,ENT004,620,0.00,25000.00,-25000.00,Property Rent Collection - M36,,FALSE
JNL1647,1,2027-06-28,ENT004,895,5200.00,0.00,5200.00,Bank Facility Interest - M36,,FALSE
JNL1647,2,2027-06-28,ENT004,100,0.00,5200.00,-5200.00,Bank Facility Interest - M36,,FALSE
JNL1648,1,2027-06-28,ENT001,180,16000.00,0.00,16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1648,2,2027-06-28,ENT001,650,0.00,16000.00,-16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1649,1,2027-06-28,ENT002,880,10000.00,0.00,10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1649,2,2027-06-28,ENT002,380,0.00,10000.00,-10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1650,1,2027-06-28,ENT003,880,6000.00,0.00,6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1650,2,2027-06-28,ENT003,380,0.00,6000.00,-6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1651,1,2027-06-28,ENT003,180,8500.00,0.00,8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1651,2,2027-06-28,ENT003,600,0.00,8500.00,-8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1652,1,2027-06-28,ENT002,750,8500.00,0.00,8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1652,2,2027-06-28,ENT002,380,0.00,8500.00,-8500.00,Intercompany Freight Costs,ENT003,TRUE
